rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
1;Expresso_GTO;1124;-800;112400;306400;414;371;339;860;167;86;9;1;1;0;0;0;100;36.83;9.13;7868;3500;2700;31472;125888;141624;157360;188832
2;MAMARAZZI;1033;-9700;103300;271000;351;403;279;796;168;61;8;0;0;0;0;0;100;33.98;12.55;7231;2250;-7450;28924;115696;130158;144620;173544
3;Biquettesick;727;-6100;72700;192000;258;225;244;563;105;54;5;0;0;0;0;0;100;35.49;11.97;5089;1500;-4600;20356;81424;91602;101780;122136
4;RagazzaBella;584;-10600;58400;157600;176;157;251;446;87;46;4;1;0;0;0;0;100;30.14;10.05;4088;1000;-9600;16352;65408;73584;81760;98112
5;LENNY2610;562;-7800;56200;148800;190;206;166;437;83;37;4;1;0;0;0;0;100;33.81;11.74;3934;750;-7050;15736;62944;70812;78680;94416
7;Jan Pier Lag;415;-6900;41500;105800;136;162;117;323;72;19;1;0;0;0;0;0;100;32.77;15.02;2905;500;-6400;11620;46480;52290;58100;69720
8;_s4_;365;-700;36500;101200;124;122;119;270;62;29;3;1;0;0;0;0;100;33.97;7.58;2555;350;-350;10220;40880;45990;51100;61320
9;raar91;326;-1400;32600;89800;113;117;96;251;53;19;2;0;1;0;0;0;100;34.66;8.18;2282;350;-1050;9128;36512;41076;45640;54768
10;itsfree;305;-4700;30500;82200;109;108;88;233;44;25;3;0;0;0;0;0;100;35.74;10.16;2135;350;-4350;8540;34160;38430;42700;51240
11;LickMyEvChip;284;800;28400;74400;111;91;82;218;46;19;1;0;0;0;0;0;100;39.08;12.68;1988;250;1050;7952;31808;35784;39760;47712
12;ChibreAcier7;175;100;17500;47000;62;68;45;129;32;14;0;0;0;0;0;0;100;35.43;10.48;1225;250;350;4900;19600;22050;24500;29400
13;betwin84;169;1700;16900;45400;64;48;57;131;27;9;1;1;0;0;0;0;100;37.87;10.45;1183;250;1950;4732;18928;21294;23660;28392
14;Excaliburne.;161;-2500;16100;45000;54;48;59;120;24;14;3;0;0;0;0;0;100;33.54;6.83;1127;250;-2250;4508;18032;20286;22540;27048
15;GuideAA;159;-1500;15900;44400;51;52;56;119;26;12;1;1;0;0;0;0;100;32.08;6.92;1113;250;-1250;4452;17808;20034;22260;26712
16;benj87;157;-1700;15700;40400;59;44;54;124;25;6;2;0;0;0;0;0;100;37.58;14.23;1099;150;-1550;4396;17584;19782;21980;26376
17;proscoo;154;-2200;15400;41200;55;54;45;117;26;9;2;0;0;0;0;0;100;35.71;10.82;1078;150;-2050;4312;17248;19404;21560;25872
18;2J13;153;-3500;15300;40600;46;59;48;113;30;10;0;0;0;0;0;0;100;30.07;11.55;1071;150;-3350;4284;17136;19278;21420;25704
19;monkey4242;139;3100;13900;39800;56;34;49;101;22;13;3;0;0;0;0;0;100;40.29;4.56;973;150;3250;3892;15568;17514;19460;23352
20;ManGoItsMe;139;500;13900;36600;52;45;42;109;20;8;2;0;0;0;0;0;100;37.41;12.23;973;150;650;3892;15568;17514;19460;23352
21;PaKaiKai;136;-1000;13600;36400;46;56;34;104;18;14;0;0;0;0;0;0;100;33.82;10.78;952;150;-850;3808;15232;17136;19040;22848
22;TheToilet2b;124;14000;12400;137400;48;33;43;86;23;10;3;1;0;0;1;0;100;38.71;-269.35;868;150;14150;3472;13888;15624;17360;20832
23;1goal1dream;124;600;12400;32400;50;43;31;95;22;6;1;0;0;0;0;0;100;40.32;12.9;868;150;750;3472;13888;15624;17360;20832
24;-HOMER-;123;300;12300;32600;46;28;49;95;18;9;1;0;0;0;0;0;100;37.4;11.65;861;150;450;3444;13776;15498;17220;20664
25;Crunch56;115;-1300;11500;30200;41;38;36;89;16;10;0;0;0;0;0;0;100;35.65;12.46;805;150;-1150;3220;12880;14490;16100;19320
29;Entramis sim;105;-100;10500;30000;39;22;44;75;22;7;0;1;0;0;0;0;100;37.14;4.76;735;100;0;2940;11760;13230;14700;17640
30;MIAOUUUUUUUU;103;-1500;10300;28600;35;30;38;74;18;11;0;0;0;0;0;0;100;33.98;7.44;721;100;-1400;2884;11536;12978;14420;17304
32;Julien4731;102;-1000;10200;27200;33;35;34;78;16;7;1;0;0;0;0;0;100;32.35;11.11;714;100;-900;2856;11424;12852;14280;17136
33;shakalaka;98;2600;9800;27400;45;25;28;71;17;9;1;0;0;0;0;0;100;45.92;6.8;686;100;2700;2744;10976;12348;13720;16464
34;Malhabah;96;-2800;9600;24800;25;31;40;76;14;5;1;0;0;0;0;0;100;26.04;13.89;672;100;-2700;2688;10752;12096;13440;16128
35;Thx Teerak;96;-200;9600;26200;31;38;27;68;21;7;0;0;0;0;0;0;100;32.29;9.03;672;100;-100;2688;10752;12096;13440;16128
36;doudz93;95;500;9500;26000;41;25;29;70;15;10;0;0;0;0;0;0;100;43.16;8.77;665;100;600;2660;10640;11970;13300;15960
37;lol_Sverev;92;1600;9200;29000;33;26;33;63;13;12;4;0;0;0;0;0;100;35.87;-5.07;644;100;1700;2576;10304;11592;12880;15456
38;gambasse;92;-1200;9200;23400;29;29;34;71;17;4;0;0;0;0;0;0;100;31.52;15.22;644;100;-1100;2576;10304;11592;12880;15456
39;Mesja33;92;1800;9200;25400;40;25;27;66;17;9;0;0;0;0;0;0;100;43.48;7.97;644;100;1900;2576;10304;11592;12880;15456
40;lapaesana83;90;-200;9000;21600;34;21;35;73;16;1;0;0;0;0;0;0;100;37.78;20;630;100;-100;2520;10080;11340;12600;15120
41;Gini2a;89;-5900;8900;22000;15;46;28;75;9;4;1;0;0;0;0;0;100;16.85;17.6;623;100;-5800;2492;9968;11214;12460;14952
42;Blackiller00;88;-1200;8800;22000;32;26;30;72;12;3;1;0;0;0;0;0;100;36.36;16.67;616;100;-1100;2464;9856;11088;12320;14784
43;The kingO;86;-200;8600;22800;31;33;22;65;16;4;1;0;0;0;0;0;100;36.05;11.63;602;100;-100;2408;9632;10836;12040;14448
45;Virenque37;85;-900;8500;21600;33;27;25;70;9;5;1;0;0;0;0;0;100;38.82;15.29;595;100;-800;2380;9520;10710;11900;14280
46;MaCyLia8484;84;1400;8400;22200;37;20;27;62;17;5;0;0;0;0;0;0;100;44.05;11.9;588;100;1500;2352;9408;10584;11760;14112
47;Ding68;76;-200;7600;19800;25;20;31;60;9;7;0;0;0;0;0;0;100;32.89;13.16;532;100;-100;2128;8512;9576;10640;12768
48;U_whine_amax;75;-300;7500;18200;31;16;28;63;8;4;0;0;0;0;0;0;100;41.33;19.11;525;100;-200;2100;8400;9450;10500;12600
49;LeCheikh KDO;74;1000;7400;19200;32;24;18;58;12;3;1;0;0;0;0;0;100;43.24;13.51;518;100;1100;2072;8288;9324;10360;12432
50;bobbyyy;72;-1200;7200;18800;21;33;18;55;14;2;1;0;0;0;0;0;100;29.17;12.96;504;100;-1100;2016;8064;9072;10080;12096
51;sunny_flower;69;300;6900;18400;26;19;24;52;11;6;0;0;0;0;0;0;100;37.68;11.11;483;50;350;1932;7728;8694;9660;11592
52;nono697;67;-900;6700;16400;21;18;28;55;9;3;0;0;0;0;0;0;100;31.34;18.41;469;50;-850;1876;7504;8442;9380;11256
53;1FlipMore;67;1300;6700;17600;28;23;16;52;11;3;1;0;0;0;0;0;100;41.79;12.44;469;50;1350;1876;7504;8442;9380;11256
54;lbl57100;66;600;6600;17200;24;15;27;52;10;3;1;0;0;0;0;0;100;36.36;13.13;462;50;650;1848;7392;8316;9240;11088
55;11bRG;65;900;6500;18800;25;29;11;43;15;7;0;0;0;0;0;0;100;38.46;3.59;455;50;950;1820;7280;8190;9100;10920
56;jbdu11000;65;300;6500;18800;26;15;24;46;11;7;1;0;0;0;0;0;100;40;3.59;455;50;350;1820;7280;8190;9100;10920
57;Vi1MetrTaTet;65;1500;6500;18800;28;18;19;45;11;9;0;0;0;0;0;0;100;43.08;3.59;455;50;1550;1820;7280;8190;9100;10920
58;Tqpette;64;-2200;6400;18000;17;28;19;45;12;7;0;0;0;0;0;0;100;26.56;6.25;448;50;-2150;1792;7168;8064;8960;10752
59;Benmc24;64;-1400;6400;16600;21;16;27;50;9;5;0;0;0;0;0;0;100;32.81;13.54;448;50;-1350;1792;7168;8064;8960;10752
60;EN_VACANCES;63;1500;6300;15800;30;13;20;51;8;4;0;0;0;0;0;0;100;47.62;16.4;441;50;1550;1764;7056;7938;8820;10584
61;herrerorct83;61;-300;6100;15800;21;23;17;45;14;2;0;0;0;0;0;0;100;34.43;13.66;427;50;-250;1708;6832;7686;8540;10248
62;Jupy973;60;-1000;6000;16200;18;17;25;45;9;6;0;0;0;0;0;0;100;30;10;420;50;-950;1680;6720;7560;8400;10080
63;DesperHate;59;100;5900;14800;20;24;15;48;7;4;0;0;0;0;0;0;100;33.9;16.38;413;50;150;1652;6608;7434;8260;9912
64;bnak;59;-1100;5900;16000;17;24;18;44;9;6;0;0;0;0;0;0;100;28.81;9.6;413;50;-1050;1652;6608;7434;8260;9912
65;Tony_Cmister;58;400;5800;16600;19;23;16;40;11;7;0;0;0;0;0;0;100;32.76;4.6;406;50;450;1624;6496;7308;8120;9744
66;Mainna;58;-1000;5800;14600;16;19;23;45;11;2;0;0;0;0;0;0;100;27.59;16.09;406;50;-950;1624;6496;7308;8120;9744
67;klkako07;58;-600;5800;15000;22;19;17;47;7;3;1;0;0;0;0;0;100;37.93;13.79;406;50;-550;1624;6496;7308;8120;9744
68;Tire-fesses;57;300;5700;15400;19;19;19;42;12;2;1;0;0;0;0;0;100;33.33;9.94;399;50;350;1596;6384;7182;7980;9576
69;snatch290;57;700;5700;14600;23;14;20;46;6;5;0;0;0;0;0;0;100;40.35;14.62;399;50;750;1596;6384;7182;7980;9576
70;nayalo;57;-500;5700;16200;20;9;28;41;10;5;1;0;0;0;0;0;100;35.09;5.26;399;50;-450;1596;6384;7182;7980;9576
71;bloutoussse;56;-2000;5600;13400;16;28;12;48;5;3;0;0;0;0;0;0;100;28.57;20.24;392;50;-1950;1568;6272;7056;7840;9408
72;Krach34;56;-1600;5600;15200;18;23;15;44;4;8;0;0;0;0;0;0;100;32.14;9.52;392;50;-1550;1568;6272;7056;7840;9408
73;la sensue;55;-100;5500;14000;17;19;19;44;7;4;0;0;0;0;0;0;100;30.91;15.15;385;50;-50;1540;6160;6930;7700;9240
74;yldowlogh;55;-700;5500;13800;19;18;18;44;8;3;0;0;0;0;0;0;100;34.55;16.36;385;50;-650;1540;6160;6930;7700;9240
75;Picciotto;53;-1500;5300;14000;15;26;12;39;11;3;0;0;0;0;0;0;100;28.3;11.95;371;50;-1450;1484;5936;6678;7420;8904
76;MAYFAIRW1K;52;-1200;5200;14400;14;22;16;38;8;6;0;0;0;0;0;0;100;26.92;7.69;364;50;-1150;1456;5824;6552;7280;8736
77;tiwi60;52;-200;5200;14800;16;19;17;35;12;5;0;0;0;0;0;0;100;30.77;5.13;364;50;-150;1456;5824;6552;7280;8736
78;WAM888;52;400;5200;14000;22;19;11;39;8;5;0;0;0;0;0;0;100;42.31;10.26;364;50;450;1456;5824;6552;7280;8736
79;ALaRetraite;51;100;5100;13600;22;10;19;38;9;4;0;0;0;0;0;0;100;43.14;11.11;357;50;150;1428;5712;6426;7140;8568
80;NicoFloflo;50;0;5000;15400;16;18;16;32;11;6;1;0;0;0;0;0;100;32;-2.67;350;50;50;1400;5600;6300;7000;8400
81;nico-malab;50;-600;5000;12200;20;13;17;39;11;0;0;0;0;0;0;0;100;40;18.67;350;50;-550;1400;5600;6300;7000;8400
